ItemID,FeatureID,Value
7646,3,1.0000
7646,4,1.0000
7646,6,1.0000
7646,18,1.0000
7646,111,1.0000
7647,0,1.0000
7647,4,1.0000
7647,13,1.0000
7647,15,1.0000
7647,28,1.0000
7648,0,1.0000
7648,4,1.0000
7648,5,1.0000
7648,13,1.0000
7648,15,1.0000
7648,28,1.0000
7648,37,1.0000
7649,0,1.0000
7649,1,1.0000
7649,2,1.0000
7649,3,1.0000
7649,4,1.0000
7649,19,1.0000
7649,26,1.0000
7649,72,1.0000
7649,104,1.0000
7649,377,1.0000
7649,390,1.0000
7650,0,1.0000
7650,1,1.0000
7650,2,1.0000
7650,3,1.0000
7650,4,1.0000
7650,7,1.0000
7650,10,1.0000
7650,18,1.0000
7650,37,1.0000
7651,0,1.0000
7651,4,1.0000
7651,7,1.0000
7651,13,1.0000
7651,15,1.0000
7651,28,1.0000
7651,47,1.0000
7651,49,1.0000
7652,0,1.0000
7652,1,1.0000
7652,2,1.0000
7652,3,1.0000
7652,4,1.0000
7652,46,1.0000
7652,233,1.0000
7653,0,1.0000
7653,1,1.0000
7653,2,1.0000
7653,3,1.0000
7653,4,1.0000
7653,5,1.0000
7653,6,1.0000
7653,7,1.0000
7653,10,1.0000
7653,27,1.0000
7653,151,1.0000
7653,265,1.0000
7654,0,1.0000
7654,4,1.0000
7654,20,1.0000
7654,31,1.0000
7654,35,1.0000
7654,36,1.0000
7654,66,1.0000
7654,70,1.0000
7655,0,1.0000
7655,4,1.0000
7655,6,1.0000
7655,10,1.0000
7655,13,1.0000
7655,15,1.0000
7655,28,1.0000
7655,37,1.0000
7656,0,1.0000
7656,4,1.0000
7656,7,1.0000
7656,13,1.0000
7656,15,1.0000
7656,17,1.0000
7656,30,1.0000
7656,37,1.0000
7656,52,1.0000
7656,304,1.0000
7657,0,1.0000
7657,1,1.0000
7657,2,1.0000
7657,3,1.0000
7657,4,1.0000
7657,6,1.0000
7658,0,1.0000
7658,4,1.0000
7658,6,1.0000
7658,10,1.0000
7658,13,1.0000
7658,15,1.0000
7658,18,1.0000
7658,28,1.0000
7660,0,1.0000
7660,2,1.0000
7660,4,1.0000
7660,5,1.0000
7660,12,1.0000
7660,13,1.0000
7660,15,1.0000
7661,0,1.0000
7661,1,1.0000
7661,2,1.0000
7661,3,1.0000
7661,4,1.0000
7661,6,1.0000
7661,8,1.0000
7661,10,1.0000
7661,19,1.0000
7661,41,1.0000
7661,105,1.0000
7662,0,1.0000
7662,1,1.0000
7662,2,1.0000
7662,3,1.0000
7662,4,1.0000
7662,5,1.0000
7662,209,1.0000
7663,0,1.0000
7663,1,1.0000
7663,2,1.0000
7663,3,1.0000
7663,4,1.0000
7663,10,1.0000
7663,25,1.0000
7663,97,1.0000
7663,159,1.0000
7663,237,3.0000
7664,0,1.0000
7664,1,1.0000
7664,2,1.0000
7664,3,1.0000
7664,4,1.0000
7664,6,1.0000
7664,8,1.0000
7664,10,1.0000
7664,18,1.0000
7664,24,1.0000
7665,0,1.0000
7665,1,1.0000
7665,2,1.0000
7665,3,1.0000
7665,4,1.0000
7665,6,1.0000
7665,18,1.0000
7666,0,1.0000
7666,1,1.0000
7666,2,1.0000
7666,3,1.0000
7666,4,1.0000
7666,33,1.0000
7666,230,1.0000
7666,359,1.0000
7667,0,1.0000
7667,1,1.0000
7667,2,1.0000
7667,3,1.0000
7667,4,1.0000
7667,10,1.0000
7667,18,1.0000
7667,46,1.0000
7667,60,1.0000
7668,0,1.0000
7668,1,1.0000
7668,2,1.0000
7668,3,1.0000
7668,4,1.0000
7668,27,1.0000
7668,389,1.0000
7669,0,1.0000
7669,4,1.0000
7669,6,1.0000
7669,10,1.0000
7669,32,1.0000
7669,34,1.0000
7669,39,1.0000
7669,254,1.0000
7670,0,1.0000
7670,1,1.0000
7670,5,1.0000
7670,8,1.0000
7670,10,1.0000
7670,13,1.0000
7670,15,1.0000
7670,20,1.0000
7670,21,1.0000
7670,28,1.0000
7670,37,1.0000
7670,266,1.0000
7671,0,1.0000
7671,1,1.0000
7671,5,1.0000
7671,13,1.0000
7671,15,1.0000
7671,28,1.0000
7671,37,1.0000
7671,115,1.0000
7672,0,1.0000
7672,1,1.0000
7672,2,1.0000
7672,3,1.0000
7672,6,1.0000
7672,24,1.0000
7672,252,1.0000
7672,278,1.0000
7673,0,1.0000
7673,5,1.0000
7673,10,1.0000
7673,13,1.0000
7673,15,1.0000
7673,28,1.0000
7673,274,1.0000
7674,0,1.0000
7674,4,1.0000
7674,6,1.0000
7674,8,1.0000
7674,10,1.0000
7674,69,1.0000
7674,125,1.0000
7674,216,1.0000
7675,0,1.0000
7675,1,1.0000
7675,2,1.0000
7675,3,1.0000
7675,4,1.0000
7675,350,1.0000
7676,0,1.0000
7676,4,1.0000
7676,6,1.0000
7676,10,1.0000
7676,15,1.0000
7676,25,1.0000
7676,37,1.0000
7676,53,1.0000
7677,0,1.0000
7677,4,1.0000
7677,6,1.0000
7677,10,1.0000
7677,13,1.0000
7677,15,1.0000
7677,28,1.0000
7677,37,1.0000
7678,0,1.0000
7678,4,1.0000
7678,7,1.0000
7678,10,1.0000
7678,13,1.0000
7678,15,1.0000
7678,28,1.0000
7679,0,1.0000
7679,4,1.0000
7679,5,1.0000
7679,25,1.0000
7679,37,1.0000
7679,53,1.0000
7680,0,1.0000
7680,4,1.0000
7680,6,1.0000
7680,13,1.0000
7680,15,1.0000
7680,28,1.0000
7680,321,1.0000
7681,0,1.0000
7681,4,1.0000
7681,30,1.0000
7681,62,1.0000
7681,68,1.0000
7681,136,1.0000
7682,0,1.0000
7682,1,1.0000
7682,2,1.0000
7682,3,1.0000
7682,4,1.0000
7682,5,1.0000
7682,19,1.0000
7682,278,1.0000
7683,0,1.0000
7683,4,1.0000
7683,8,1.0000
7683,10,1.0000
7683,13,1.0000
7683,15,1.0000
7683,28,1.0000
7683,37,1.0000
7684,0,1.0000
7684,4,1.0000
7684,6,1.0000
7684,9,1.0000
7684,10,1.0000
7684,69,1.0000
7684,125,1.0000
7684,216,1.0000
7685,0,1.0000
7685,1,1.0000
7685,2,1.0000
7685,4,1.0000
7685,5,1.0000
7685,6,1.0000
7685,9,1.0000
7686,0,1.0000
7686,4,1.0000
7686,7,1.0000
7686,13,1.0000
7686,15,1.0000
7686,28,1.0000
7687,0,1.0000
7687,1,1.0000
7687,2,1.0000
7687,3,1.0000
7687,4,1.0000
7687,6,1.0000
7687,197,1.0000
7688,0,1.0000
7688,4,1.0000
7688,13,1.0000
7688,15,1.0000
7688,28,1.0000
7688,37,1.0000
7688,63,1.0000
7688,115,1.0000
7689,0,1.0000
7689,4,1.0000
7689,19,1.0000
7689,44,1.0000
7689,58,1.0000
7690,0,1.0000
7690,6,1.0000
7690,8,1.0000
7690,10,1.0000
7690,69,1.0000
7690,125,1.0000
7690,216,1.0000
7691,0,1.0000
7691,4,1.0000
7691,6,1.0000
7691,10,1.0000
7691,13,1.0000
7691,15,1.0000
7691,18,1.0000
7691,28,1.0000
7692,0,1.0000
7692,4,1.0000
7692,10,1.0000
7692,13,1.0000
7692,15,1.0000
7692,28,1.0000
7692,37,1.0000
7693,0,1.0000
7693,1,1.0000
7693,4,1.0000
7693,7,1.0000
7693,13,1.0000
7693,15,1.0000
7693,28,1.0000
7693,266,1.0000
7694,0,1.0000
7694,1,1.0000
7694,2,1.0000
7694,3,1.0000
7694,4,1.0000
7694,5,1.0000
7695,0,1.0000
7695,1,1.0000
7695,5,1.0000
7695,8,1.0000
7695,10,1.0000
7695,11,1.0000
7695,13,1.0000
7695,15,1.0000
7695,28,1.0000
7695,52,1.0000
7695,115,1.0000
7695,266,1.0000
7696,0,1.0000
7696,4,1.0000
7696,16,1.0000
7696,32,1.0000
7696,34,1.0000
7696,39,1.0000
7697,0,1.0000
7697,5,1.0000
7697,11,1.0000
7697,13,1.0000
7697,16,1.0000
7697,17,1.0000
7697,22,1.0000
7697,25,1.0000
7697,28,1.0000
7697,63,1.0000
7697,79,1.0000
7698,0,1.0000
7698,4,1.0000
7698,10,1.0000
7698,21,1.0000
7698,59,1.0000
7698,115,1.0000
7699,0,1.0000
7699,4,1.0000
7699,15,1.0000
7699,20,1.0000
7700,0,1.0000
7700,1,1.0000
7700,2,1.0000
7700,4,1.0000
7700,15,1.0000
7700,17,1.0000
7700,21,1.0000
7700,29,1.0000
7700,32,1.0000
7700,37,1.0000
7700,221,1.0000
7701,0,1.0000
7701,1,1.0000
7701,5,1.0000
7701,7,1.0000
7701,13,1.0000
7701,15,1.0000
7701,19,1.0000
7701,28,1.0000
7701,32,1.0000
7701,43,1.0000
7701,59,1.0000
7701,258,1.0000
7702,0,1.0000
7702,1,1.0000
7702,2,1.0000
7702,4,1.0000
7702,5,1.0000
7702,7,1.0000
7702,9,1.0000
7702,21,1.0000
7702,26,1.0000
7703,0,1.0000
7703,4,1.0000
7703,19,1.0000
7703,43,1.0000
7703,44,1.0000
7703,58,1.0000
7703,60,1.0000
7703,105,1.0000
7703,258,1.0000
7704,0,1.0000
7704,1,1.0000
7704,5,1.0000
7704,13,1.0000
7704,15,1.0000
7704,28,1.0000
7704,47,1.0000
7704,186,1.0000
7704,225,1.0000
7705,0,1.0000
7705,1,1.0000
7705,2,1.0000
7705,3,1.0000
7705,4,1.0000
7705,100,1.0000
7705,131,1.0000
7705,189,1.0000
7705,347,1.0000
7705,375,1.0000
7706,0,1.0000
7706,1,1.0000
7706,5,1.0000
7706,13,1.0000
7706,15,1.0000
7706,28,1.0000
7706,213,1.0000
7706,264,1.0000
7706,265,1.0000
7707,0,1.0000
7707,4,1.0000
7707,13,1.0000
7707,15,1.0000
7707,18,1.0000
7707,28,1.0000
7707,37,1.0000
7708,0,1.0000
7708,4,1.0000
7708,13,1.0000
7708,15,1.0000
7708,28,1.0000
7708,37,1.0000
7708,47,1.0000
7708,63,1.0000
7708,142,1.0000
7709,0,1.0000
7709,1,1.0000
7709,2,1.0000
7709,3,1.0000
7709,4,1.0000
7709,5,1.0000
7709,7,1.0000
7709,10,1.0000
7709,18,1.0000
7709,24,1.0000
7709,300,1.0000
7710,0,1.0000
7710,5,1.0000
7710,13,1.0000
7710,15,1.0000
7710,28,1.0000
7711,0,1.0000
7711,1,1.0000
7711,2,1.0000
7711,3,1.0000
7711,4,1.0000
7711,27,1.0000
7711,31,1.0000
7711,126,1.0000
7711,131,1.0000
7711,347,1.0000
7712,0,1.0000
7712,1,1.0000
7712,2,1.0000
7712,9,1.0000
7712,23,1.0000
7712,30,1.0000
7713,0,1.0000
7713,1,1.0000
7713,2,1.0000
7713,3,1.0000
7713,4,1.0000
7713,18,1.0000
7713,222,2.0000
7713,308,1.0000
7714,0,1.0000
7714,1,1.0000
7714,2,1.0000
7714,3,1.0000
7714,5,1.0000
7714,169,1.0000
7715,0,1.0000
7715,4,1.0000
7715,11,1.0000
7715,19,1.0000
7715,20,1.0000
7715,52,1.0000
7715,58,1.0000
7715,72,1.0000
7716,0,1.0000
7716,1,1.0000
7716,4,1.0000
7716,5,1.0000
7716,20,1.0000
7716,21,1.0000
7716,51,1.0000
7716,235,1.0000
7717,0,1.0000
7717,1,1.0000
7717,2,1.0000
7717,3,1.0000
7717,4,1.0000
7717,5,1.0000
7717,7,1.0000
7717,222,3.0000
7718,0,1.0000
7718,4,1.0000
7718,13,1.0000
7718,15,1.0000
7718,28,1.0000
7718,29,1.0000
7719,0,1.0000
7719,1,1.0000
7719,2,1.0000
7719,3,1.0000
7719,4,1.0000
7719,5,1.0000
7719,351,1.0000
7720,0,1.0000
7720,1,1.0000
7720,2,1.0000
7720,3,1.0000
7720,4,1.0000
7720,36,1.0000
7721,0,1.0000
7721,1,1.0000
7721,2,1.0000
7721,3,1.0000
7721,4,1.0000
7721,7,1.0000
7721,10,1.0000
7721,267,1.0000
7722,0,1.0000
7722,1,1.0000
7722,2,1.0000
7722,9,1.0000
7722,12,1.0000
7722,95,1.0000
7723,0,1.0000
7723,1,1.0000
7723,2,1.0000
7723,3,1.0000
7723,23,1.0000
7724,0,1.0000
7724,1,1.0000
7724,2,1.0000
7724,3,1.0000
7724,4,1.0000
7724,6,1.0000
7724,19,1.0000
7724,85,1.0000
7724,177,1.0000
7725,0,1.0000
7725,1,1.0000
7725,2,1.0000
7725,3,1.0000
7725,5,1.0000
7725,9,1.0000
7725,16,1.0000
7725,45,1.0000
7725,194,1.0000
7726,0,1.0000
7726,1,1.0000
7726,2,1.0000
7726,3,1.0000
7726,4,1.0000
7726,6,1.0000
7726,8,1.0000
7726,10,1.0000
7726,24,1.0000
7726,172,2.0000
7727,0,1.0000
7727,1,1.0000
7727,2,1.0000
7727,3,1.0000
7727,8,1.0000
7727,11,1.0000
7727,13,1.0000
7727,14,1.0000
7727,26,1.0000
7727,244,1.0000
7727,385,1.0000
7728,0,1.0000
7728,1,1.0000
7728,2,1.0000
7728,3,1.0000
7728,4,1.0000
7728,5,1.0000
7728,6,1.0000
7728,55,1.0000
7728,146,1.0000
7729,0,1.0000
7729,1,1.0000
7729,3,1.0000
7729,4,1.0000
7729,11,1.0000
7729,33,1.0000
7730,0,1.0000
7730,5,1.0000
7730,25,1.0000
7730,37,1.0000
7730,41,1.0000
7730,53,1.0000
7730,191,2.0000
7731,0,1.0000
7731,1,1.0000
7731,2,1.0000
7731,3,1.0000
7731,6,1.0000
7731,8,1.0000
7731,11,1.0000
7731,14,1.0000
7732,0,1.0000
7732,1,1.0000
7732,2,1.0000
7732,3,1.0000
7732,4,1.0000
7732,7,1.0000
7732,8,1.0000
7732,11,1.0000
7732,38,1.0000
7732,41,1.0000
7732,42,1.0000
7734,0,1.0000
7734,1,1.0000
7734,2,1.0000
7734,11,1.0000
7734,15,1.0000
7734,16,1.0000
7734,17,1.0000
7734,22,1.0000
7734,97,1.0000
7734,294,4.0000
7734,396,1.0000
7735,0,1.0000
7735,1,1.0000
7735,2,1.0000
7735,3,1.0000
7735,5,1.0000
7735,7,1.0000
7735,11,1.0000
7735,24,1.0000
7735,161,1.0000
7735,352,1.0000
7736,0,1.0000
7736,1,1.0000
7736,2,1.0000
7736,3,1.0000
7736,9,1.0000
7736,11,1.0000
7736,16,1.0000
7736,22,1.0000
7736,157,1.0000
7736,170,1.0000
7736,197,1.0000
7736,213,1.0000
7736,218,1.0000
7736,248,1.0000
7736,263,1.0000
7736,397,1.0000
7737,0,1.0000
7737,1,1.0000
7737,2,1.0000
7737,3,1.0000
7737,12,1.0000
7737,18,1.0000
7737,122,1.0000
7737,128,1.0000
7739,0,1.0000
7739,1,1.0000
7739,2,1.0000
7739,3,1.0000
7739,11,1.0000
7739,16,1.0000
7739,17,1.0000
7739,22,1.0000
7739,113,1.0000
7740,0,1.0000
7740,1,1.0000
7740,2,1.0000
7740,3,1.0000
7740,6,1.0000
7740,8,1.0000
7740,20,1.0000
7740,59,1.0000
7740,144,1.0000
7740,196,1.0000
7740,284,1.0000
7741,0,1.0000
7741,1,1.0000
7741,2,1.0000
7741,3,1.0000
7741,6,1.0000
7741,11,1.0000
7741,14,1.0000
7741,29,1.0000
7741,38,1.0000
7742,0,1.0000
7742,1,1.0000
7742,2,1.0000
7742,3,1.0000
7742,5,1.0000
7742,23,1.0000
7742,92,1.0000
7743,0,1.0000
7743,1,1.0000
7743,2,1.0000
7743,3,1.0000
7743,9,1.0000
7743,23,1.0000
7743,34,1.0000
7743,84,1.0000
7744,0,1.0000
7744,1,1.0000
7744,2,1.0000
7744,3,1.0000
7744,8,1.0000
7744,10,1.0000
7744,11,1.0000
7744,26,1.0000
7744,80,1.0000
7744,148,1.0000
7744,251,1.0000
7744,372,1.0000
7744,385,1.0000
7744,394,1.0000
7745,0,1.0000
7745,1,1.0000
7745,2,1.0000
7745,3,1.0000
7745,6,1.0000
7745,27,1.0000
7745,36,1.0000
7745,345,1.0000
7745,389,1.0000
7746,0,1.0000
7746,1,1.0000
7746,2,1.0000
7746,5,1.0000
7746,7,1.0000
7746,9,1.0000
7746,18,1.0000
7746,20,1.0000
7746,283,1.0000
7747,0,1.0000
7747,1,1.0000
7747,2,1.0000
7747,3,1.0000
7747,16,1.0000
7747,17,1.0000
7747,30,1.0000
7747,46,1.0000
7748,0,1.0000
7748,4,1.0000
7748,7,1.0000
7748,20,1.0000
7748,21,1.0000
7748,51,1.0000
7749,0,1.0000
7749,1,1.0000
7749,2,1.0000
7749,4,1.0000
7749,5,1.0000
7749,9,1.0000
7749,103,1.0000
7750,0,1.0000
7750,1,1.0000
7750,2,1.0000
7750,3,1.0000
7750,4,1.0000
7750,6,1.0000
7750,14,1.0000
7750,18,1.0000
7750,29,1.0000
7751,0,1.0000
7751,1,1.0000
7751,2,1.0000
7751,3,1.0000
7751,5,1.0000
7751,8,1.0000
7751,56,1.0000
7751,219,1.0000
7751,289,1.0000
7752,0,1.0000
7752,1,1.0000
7752,2,1.0000
7752,4,1.0000
7752,6,1.0000
7752,18,1.0000
7752,25,1.0000
7752,42,1.0000
7753,0,1.0000
7753,1,1.0000
7753,2,1.0000
7753,4,1.0000
7753,5,1.0000
7753,12,1.0000
7753,29,1.0000
7754,0,1.0000
7754,1,1.0000
7754,2,1.0000
7754,3,1.0000
7754,5,1.0000
7754,16,1.0000
7754,19,1.0000
7754,26,1.0000
7755,0,1.0000
7755,1,1.0000
7755,2,1.0000
7755,3,1.0000
7755,5,1.0000
7755,16,1.0000
7755,48,1.0000
7755,388,1.0000
7756,0,1.0000
7756,1,1.0000
7756,2,1.0000
7756,3,1.0000
7756,5,1.0000
7756,7,1.0000
7756,16,1.0000
7757,0,1.0000
7757,1,1.0000
7757,2,1.0000
7757,3,1.0000
7757,5,1.0000
7757,16,1.0000
7757,48,1.0000
7757,163,1.0000
7758,0,1.0000
7758,1,1.0000
7758,2,1.0000
7758,3,1.0000
7758,5,1.0000
7758,26,1.0000
7758,105,1.0000
7758,153,1.0000
7758,207,1.0000
7758,217,1.0000
7759,0,1.0000
7759,1,1.0000
7759,2,1.0000
7759,3,1.0000
7759,5,1.0000
7759,13,1.0000
7759,14,1.0000
7759,15,1.0000
7759,17,1.0000
7759,73,1.0000
7759,75,1.0000
7759,88,1.0000
7759,112,1.0000
7759,261,1.0000
7759,266,1.0000
7760,0,1.0000
7760,1,1.0000
7760,2,1.0000
7760,3,1.0000
7760,4,1.0000
7760,5,1.0000
7760,16,1.0000
7760,17,1.0000
7760,33,1.0000
7761,0,1.0000
7761,1,1.0000
7761,2,1.0000
7761,3,1.0000
7761,5,1.0000
7761,16,1.0000
7761,34,1.0000
7761,45,1.0000
7761,159,1.0000
7761,320,1.0000
7762,0,1.0000
7762,1,1.0000
7762,2,1.0000
7762,3,1.0000
7762,4,1.0000
7762,6,1.0000
7762,17,1.0000
7762,29,1.0000
7763,0,1.0000
7763,1,1.0000
7763,2,1.0000
7763,3,1.0000
7763,5,1.0000
7763,17,1.0000
7763,50,1.0000
7763,138,1.0000
7763,240,2.0000
7764,0,1.0000
7764,1,1.0000
7764,2,1.0000
7764,3,1.0000
7764,5,1.0000
7764,7,1.0000
7764,116,1.0000
7764,163,1.0000
7765,0,1.0000
7765,1,1.0000
7765,2,1.0000
7765,3,1.0000
7765,5,1.0000
7765,7,1.0000
7765,9,1.0000
7765,13,1.0000
7765,19,1.0000
7765,20,1.0000
7765,25,1.0000
7765,115,1.0000
7765,393,1.0000
7766,0,1.0000
7766,1,1.0000
7766,2,1.0000
7766,3,1.0000
7766,5,1.0000
7766,21,1.0000
7766,48,1.0000
7767,0,1.0000
7767,1,1.0000
7767,2,1.0000
7767,3,1.0000
7767,5,1.0000
7767,7,1.0000
7767,20,1.0000
7767,26,1.0000
7767,73,1.0000
7767,75,1.0000
7767,88,1.0000
7767,125,1.0000
7767,199,1.0000
7767,229,1.0000
7768,0,1.0000
7768,1,1.0000
7768,2,1.0000
7768,3,1.0000
7768,5,1.0000
7768,24,1.0000
7769,0,1.0000
7769,1,1.0000
7769,2,1.0000
7769,3,1.0000
7769,4,1.0000
7769,7,1.0000
7769,9,1.0000
7769,13,1.0000
7769,20,1.0000
7769,210,1.0000
7769,258,1.0000
7770,0,1.0000
7770,1,1.0000
7770,2,1.0000
7770,3,1.0000
7770,4,1.0000
7770,291,1.0000
7771,0,1.0000
7771,1,1.0000
7771,2,1.0000
7771,3,1.0000
7771,4,1.0000
7771,5,1.0000
7771,7,1.0000
7771,16,1.0000
7771,20,1.0000
7771,27,1.0000
7772,0,1.0000
7772,1,1.0000
7772,2,1.0000
7772,9,1.0000
7772,11,1.0000
7772,16,1.0000
7772,22,1.0000
7772,190,1.0000
7772,210,1.0000
7772,255,1.0000
7772,297,1.0000
7773,0,1.0000
7773,1,1.0000
7773,2,1.0000
7773,3,1.0000
7773,6,1.0000
7773,8,1.0000
7773,10,1.0000
7773,11,1.0000
7773,38,1.0000
7773,46,1.0000
7774,0,1.0000
7774,1,1.0000
7774,2,1.0000
7774,3,1.0000
7774,4,1.0000
7774,5,1.0000
7774,7,1.0000
7774,27,1.0000
7774,257,1.0000
7775,0,1.0000
7775,1,1.0000
7775,2,1.0000
7775,3,1.0000
7775,5,1.0000
7775,7,1.0000
7775,16,1.0000
7775,26,1.0000
7775,38,1.0000
7775,46,1.0000
7775,224,1.0000
7776,0,1.0000
7776,1,1.0000
7776,2,1.0000
7776,3,1.0000
7776,4,1.0000
7776,5,1.0000
7776,21,1.0000
7776,50,1.0000
7776,233,1.0000
7776,272,1.0000
7777,0,1.0000
7777,1,1.0000
7777,2,1.0000
7777,3,1.0000
7777,4,1.0000
7777,5,1.0000
7777,16,1.0000
7777,30,1.0000
7777,92,1.0000
7778,0,1.0000
7778,1,1.0000
7778,2,1.0000
7778,3,1.0000
7778,5,1.0000
7778,8,1.0000
7778,49,1.0000
7779,0,1.0000
7779,1,1.0000
7779,2,1.0000
7779,3,1.0000
7779,23,1.0000
7780,0,1.0000
7780,1,1.0000
7780,4,1.0000
7780,5,1.0000
7780,8,1.0000
7780,11,1.0000
7780,17,1.0000
7780,43,1.0000
7780,56,1.0000
7780,71,1.0000
7780,81,1.0000
7780,82,1.0000
7780,108,1.0000
7780,219,2.0000
7781,0,1.0000
7781,1,1.0000
7781,2,1.0000
7781,3,1.0000
7781,4,1.0000
7781,7,1.0000
7781,9,1.0000
7781,317,1.0000
7782,0,1.0000
7782,1,1.0000
7782,2,1.0000
7782,3,1.0000
7782,4,1.0000
7782,5,1.0000
7782,38,1.0000
7782,164,1.0000
7782,234,1.0000
7783,0,1.0000
7783,1,1.0000
7783,2,1.0000
7783,3,1.0000
7783,5,1.0000
7783,29,1.0000
7783,122,1.0000
7784,0,1.0000
7784,1,1.0000
7784,2,1.0000
7784,3,1.0000
7784,4,1.0000
7784,5,1.0000
7784,7,1.0000
7784,76,1.0000
7784,86,1.0000
7785,0,1.0000
7785,1,1.0000
7785,2,1.0000
7785,4,1.0000
7785,7,1.0000
7785,9,1.0000
7785,29,1.0000
7785,32,1.0000
7785,34,1.0000
7785,37,1.0000
7785,72,1.0000
7785,342,1.0000
7786,0,1.0000
7786,2,1.0000
7786,3,1.0000
7786,5,1.0000
7786,11,1.0000
7786,14,1.0000
7786,16,1.0000
7786,22,1.0000
7787,0,1.0000
7787,1,1.0000
7787,2,1.0000
7787,3,1.0000
7787,4,1.0000
7787,5,1.0000
7787,7,1.0000
7787,9,1.0000
7787,258,1.0000
7787,395,1.0000
7787,397,1.0000
7788,0,1.0000
7788,1,1.0000
7788,2,1.0000
7788,3,1.0000
7788,23,1.0000
7789,0,1.0000
7789,1,1.0000
7789,2,1.0000
7789,23,1.0000
7790,0,1.0000
7790,1,1.0000
7790,2,1.0000
7790,5,1.0000
7790,9,1.0000
7790,14,1.0000
7790,16,1.0000
7790,369,1.0000
7791,0,1.0000
7791,4,1.0000
7791,7,1.0000
7791,13,1.0000
7791,15,1.0000
7791,28,1.0000
7791,37,1.0000
7791,47,1.0000
7791,109,1.0000
7791,186,1.0000
7792,0,1.0000
7792,1,1.0000
7792,2,1.0000
7792,11,1.0000
7792,14,1.0000
7792,17,1.0000
7792,398,1.0000
7793,0,1.0000
7793,1,1.0000
7793,2,1.0000
7793,3,1.0000
7793,4,1.0000
7793,5,1.0000
7793,7,1.0000
7793,45,1.0000
7793,211,1.0000
7793,272,1.0000
7793,376,1.0000
7794,0,1.0000
7794,1,1.0000
7794,2,1.0000
7794,3,1.0000
7794,5,1.0000
7794,11,1.0000
7794,16,1.0000
7794,17,1.0000
7794,22,1.0000
7794,245,1.0000
7795,0,1.0000
7795,1,1.0000
7795,2,1.0000
7795,5,1.0000
7795,7,1.0000
7795,9,1.0000
7795,29,1.0000
7795,76,1.0000
7795,86,1.0000
7795,94,1.0000
7795,369,1.0000
7796,0,1.0000
7796,1,1.0000
7796,2,1.0000
7796,3,1.0000
7796,5,1.0000
7796,371,1.0000
7797,0,1.0000
7797,1,1.0000
7797,2,1.0000
7797,3,1.0000
7797,5,1.0000
7797,8,1.0000
7797,11,1.0000
7797,16,1.0000
7797,17,1.0000
7797,48,1.0000
7797,120,1.0000
7797,146,1.0000
7798,0,1.0000
7798,1,1.0000
7798,2,1.0000
7798,3,1.0000
7798,6,1.0000
7798,8,1.0000
7798,10,1.0000
7798,15,1.0000
7798,18,1.0000
7798,24,1.0000
7798,29,1.0000
7798,35,1.0000
7798,109,1.0000
7798,175,1.0000
7798,214,1.0000
7799,0,1.0000
7799,1,1.0000
7799,2,1.0000
7799,3,1.0000
7799,5,1.0000
7799,19,1.0000
7799,164,1.0000
7799,181,1.0000
7799,182,1.0000
7799,207,1.0000
7800,0,1.0000
7800,1,1.0000
7800,2,1.0000
7800,3,1.0000
7800,5,1.0000
7800,16,1.0000
7800,22,1.0000
7800,92,1.0000
7801,0,1.0000
7801,2,1.0000
7801,4,1.0000
7801,9,1.0000
7801,14,1.0000
7801,17,1.0000
7801,29,1.0000
7801,209,1.0000
7801,296,1.0000
7802,0,1.0000
7802,1,1.0000
7802,2,1.0000
7802,4,1.0000
7802,7,1.0000
7802,9,1.0000
7802,21,1.0000
7802,66,1.0000
7802,200,1.0000
7802,280,1.0000
7802,309,1.0000
7803,0,1.0000
7803,1,1.0000
7803,2,1.0000
7803,3,1.0000
7803,5,1.0000
7803,16,1.0000
7803,17,1.0000
7803,29,1.0000
7803,181,1.0000
7803,238,1.0000
7804,0,1.0000
7804,1,1.0000
7804,2,1.0000
7804,5,1.0000
7804,23,1.0000
7804,29,1.0000
7805,0,1.0000
7805,1,1.0000
7805,4,1.0000
7805,7,1.0000
7805,25,1.0000
7805,35,1.0000
7805,37,1.0000
7805,53,1.0000
7807,0,1.0000
7807,1,1.0000
7807,2,1.0000
7807,3,1.0000
7807,4,1.0000
7807,7,1.0000
7807,16,1.0000
7807,50,1.0000
7808,0,1.0000
7808,1,1.0000
7808,2,1.0000
7808,3,1.0000
7808,5,1.0000
7808,9,1.0000
7808,15,1.0000
7808,17,1.0000
7808,27,1.0000
7808,74,1.0000
7808,87,1.0000
7808,123,1.0000
7808,143,1.0000
7808,156,1.0000
7808,255,1.0000
7809,0,1.0000
7809,1,1.0000
7809,2,1.0000
7809,3,1.0000
7809,4,1.0000
7809,27,1.0000
7809,74,1.0000
7809,379,1.0000
7810,0,1.0000
7810,1,1.0000
7810,2,1.0000
7810,3,1.0000
7810,4,1.0000
7810,5,1.0000
7810,7,1.0000
7810,45,1.0000
7811,0,1.0000
7811,1,1.0000
7811,2,1.0000
7811,3,1.0000
7811,5,1.0000
7811,7,1.0000
7811,50,1.0000
7811,248,1.0000
7812,0,1.0000
7812,1,1.0000
7812,2,1.0000
7812,3,1.0000
7812,4,1.0000
7812,5,1.0000
7812,7,1.0000
7812,241,1.0000
7812,326,1.0000
7812,378,1.0000
7813,0,1.0000
7813,1,1.0000
7813,2,1.0000
7813,3,1.0000
